MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,date,day,TOTAL_COVID_TESTS
10475,Northeast Bronx,Bronx,1630,3726.29,43743.21,155,354.34,35.94,2020-05-19,2,NA
11004,Southeast Queens,Queens,542,2889.35,18758.55,53,282.54,41.15,2020-05-19,2,NA
11101,Long Island City - Astoria,Queens,592,1681.62,35204.11,36,102.26,27.25,2020-05-19,2,NA
11102,Long Island City - Astoria,Queens,571,1749.77,32632.92,68,208.38,31.3,2020-05-19,2,NA
11103,Long Island City - Astoria,Queens,523,1429.52,36585.65,41,112.07,29.95,2020-05-19,2,NA
11104,Long Island City - Astoria,Queens,465,1876.84,24775.7,34,137.23,31.87,2020-05-19,2,NA
11105,Long Island City - Astoria,Queens,468,1303.81,35894.88,38,105.86,26.13,2020-05-19,2,NA
11106,Long Island City - Astoria,Queens,608,1572.51,38664.4,41,106.04,30.76,2020-05-19,2,NA
11109,Long Island City - Astoria,Queens,46,907.18,5070.64,2,39.44,15.97,2020-05-19,2,NA
11201,Downtown - Heights - Slope,Brooklyn,640,1050.76,60908.15,76,124.78,21.71,2020-05-19,2,NA
11203,East Flatbush - Flatbush,Brooklyn,1941,2644.69,73392.42,224,305.21,38.93,2020-05-19,2,NA
11204,Borough Park,Brooklyn,1911,2409.15,79322.45,134,168.93,31.17,2020-05-19,2,NA
11205,Downtown - Heights - Slope,Brooklyn,681,1547.26,44013.21,44,99.97,27.39,2020-05-19,2,NA
11206,Williamsburg - Bushwick,Brooklyn,1494,1747.44,85496.61,144,168.43,31.35,2020-05-19,2,NA
11207,East New York,Brooklyn,1954,2191.65,89156.75,192,215.35,35.66,2020-05-19,2,NA
11208,East New York,Brooklyn,2208,2309.44,95607.69,214,223.83,38.91,2020-05-19,2,NA
11209,Bensonhurst - Bay Ridge,Brooklyn,1064,1586.14,67081.12,100,149.07,28.51,2020-05-19,2,NA
11210,East Flatbush - Flatbush,Brooklyn,1586,2364.01,67089.29,124,184.83,37.16,2020-05-19,2,NA
11211,Greenpoint,Brooklyn,1977,1985.05,99594.67,119,119.48,28.97,2020-05-19,2,NA
11212,Bedford Stuyvesant - Crown Heights,Brooklyn,1715,2154.79,79589.99,208,261.34,35.38,2020-05-19,2,NA
11213,Bedford Stuyvesant - Crown Heights,Brooklyn,1297,2013.16,64425.94,126,195.57,36.18,2020-05-19,2,NA
11214,Bensonhurst - Bay Ridge,Brooklyn,1453,1556.78,93333.46,160,171.43,35.13,2020-05-19,2,NA
11215,Downtown - Heights - Slope,Brooklyn,588,840.81,69932.3,40,57.2,23.25,2020-05-19,2,NA
11216,Bedford Stuyvesant - Crown Heights,Brooklyn,689,1240.6,55537.72,59,106.23,28.34,2020-05-19,2,NA
11217,Downtown - Heights - Slope,Brooklyn,590,1242.72,47476.67,69,145.33,31.4,2020-05-19,2,NA
11218,Borough Park,Brooklyn,1626,2144.94,75806.47,119,156.98,34.65,2020-05-19,2,NA
11219,Borough Park,Brooklyn,2848,3067.05,92858.07,202,217.54,27.73,2020-05-19,2,NA
11220,Sunset Park,Brooklyn,1433,1455.56,98450,147,149.31,36.56,2020-05-19,2,NA
11221,Williamsburg - Bushwick,Brooklyn,1218,1491.32,81672.44,117,143.26,32.65,2020-05-19,2,NA
11222,Greenpoint,Brooklyn,419,1152.71,36349.16,26,71.53,24.22,2020-05-19,2,NA
11223,Coney Island - Sheepshead Bay,Brooklyn,1617,2022.33,79957.11,131,163.84,34.36,2020-05-19,2,NA
11224,Coney Island - Sheepshead Bay,Brooklyn,1086,2441.14,44487.34,186,418.1,35.79,2020-05-19,2,NA
11225,East Flatbush - Flatbush,Brooklyn,1101,1907.77,57711.49,123,213.13,35.7,2020-05-19,2,NA
11226,East Flatbush - Flatbush,Brooklyn,2112,2132.01,99061.32,241,243.28,37.84,2020-05-19,2,NA
11228,Bensonhurst - Bay Ridge,Brooklyn,614,1388.67,44215.08,74,167.36,32.63,2020-05-19,2,NA
11229,Coney Island - Sheepshead Bay,Brooklyn,1482,1745.39,84909.16,127,149.57,32.89,2020-05-19,2,NA
11230,Borough Park,Brooklyn,2194,2460.59,89165.77,196,219.82,33.98,2020-05-19,2,NA
11231,Downtown - Heights - Slope,Brooklyn,396,1070.42,36994.7,33,89.2,27.07,2020-05-19,2,NA
11232,Sunset Park,Brooklyn,491,1736.76,28271.09,37,130.88,38.86,2020-05-19,2,NA
11233,Bedford Stuyvesant - Crown Heights,Brooklyn,1188,1646.67,72145.54,119,164.94,35.32,2020-05-19,2,NA
11234,Canarsie - Flatlands,Brooklyn,2153,2259.07,95304.8,165,173.13,37.24,2020-05-19,2,NA
11235,Coney Island - Sheepshead Bay,Brooklyn,1936,2433.99,79540.14,253,318.08,35.95,2020-05-19,2,NA
11236,Canarsie - Flatlands,Brooklyn,2559,2642.31,96846.99,261,269.5,40.69,2020-05-19,2,NA
11237,Williamsburg - Bushwick,Brooklyn,898,1771.35,50695.72,99,195.28,37.23,2020-05-19,2,NA
11238,Bedford Stuyvesant - Crown Heights,Brooklyn,727,1345.9,54015.79,84,155.51,30.75,2020-05-19,2,NA
11239,Canarsie - Flatlands,Brooklyn,483,3890.97,12413.37,76,612.24,37.18,2020-05-19,2,NA
11354,Flushing - Clearview,Queens,1114,2006.54,55518.32,242,435.89,38.05,2020-05-19,2,NA
11355,Flushing - Clearview,Queens,1199,1498.49,80013.97,136,169.97,39.41,2020-05-19,2,NA
11356,Flushing - Clearview,Queens,529,2268.17,23322.74,38,162.93,37.13,2020-05-19,2,NA
11357,Flushing - Clearview,Queens,781,1953.69,39975.56,76,190.12,34.03,2020-05-19,2,NA
11358,Flushing - Clearview,Queens,533,1499.66,35541.5,33,92.85,31.48,2020-05-19,2,NA
11360,Flushing - Clearview,Queens,298,1579.8,18863.17,16,84.82,27.25,2020-05-19,2,NA
11361,Bayside - Little Neck,Queens,428,1530.1,27971.99,37,132.28,30.53,2020-05-19,2,NA
11362,Bayside - Little Neck,Queens,293,1651.82,17738.01,17,95.84,31.82,2020-05-19,2,NA
11363,Bayside - Little Neck,Queens,97,1354.93,7159.03,3,41.91,29.75,2020-05-19,2,NA
11364,Bayside - Little Neck,Queens,450,1301.99,34562.6,25,72.33,29.62,2020-05-19,2,NA
11365,Fresh Meadows,Queens,794,1802.46,44050.79,54,122.59,34.79,2020-05-19,2,NA
11366,Fresh Meadows,Queens,367,2663.79,13777.39,22,159.68,37.18,2020-05-19,2,NA
11367,Fresh Meadows,Queens,977,2324.02,42039.24,51,121.32,34.71,2020-05-19,2,NA
11368,West Queens,Queens,4248,3806.65,111594.1,371,332.45,47.46,2020-05-19,2,NA
11369,West Queens,Queens,1506,4130.3,36462.23,150,411.38,45.79,2020-05-19,2,NA
11370,West Queens,Queens,1279,3904.31,32758.65,49,149.58,42.45,2020-05-19,2,NA
11372,West Queens,Queens,2385,3812.16,62562.88,218,348.45,45.46,2020-05-19,2,NA
11373,West Queens,Queens,3078,3314.1,92875.81,270,290.71,42.74,2020-05-19,2,NA
11374,Ridgewood - Forest Hills,Queens,1025,2437.71,42047.63,80,190.26,34.56,2020-05-19,2,NA
11375,Ridgewood - Forest Hills,Queens,1452,2058.03,70552.99,167,236.7,33.74,2020-05-19,2,NA
11377,West Queens,Queens,2077,2402.03,86468.55,166,191.98,36.75,2020-05-19,2,NA
11378,West Queens,Queens,704,2035.07,34593.45,61,176.33,33.27,2020-05-19,2,NA
11379,Ridgewood - Forest Hills,Queens,772,2132.86,36195.55,77,212.73,33.92,2020-05-19,2,NA
11385,Ridgewood - Forest Hills,Queens,2030,1972.22,102929.91,107,103.95,36.32,2020-05-19,2,NA
11411,Southeast Queens,Queens,651,3176.5,20494.26,35,170.78,42.45,2020-05-19,2,NA
11412,Jamaica,Queens,1182,3004.05,39346.92,72,182.99,40.76,2020-05-19,2,NA
11413,Southeast Queens,Queens,1246,2854.66,43647.97,60,137.46,40.82,2020-05-19,2,NA
11414,Southwest Queens,Queens,784,2773.69,28265.56,51,180.43,39.9,2020-05-19,2,NA
11415,Southwest Queens,Queens,508,2641.12,19234.25,41,213.16,35.77,2020-05-19,2,NA
11416,Southwest Queens,Queens,673,2528.7,26614.42,49,184.11,41.58,2020-05-19,2,NA
11417,Southwest Queens,Queens,847,2708.61,31270.63,34,108.73,38.03,2020-05-19,2,NA
11418,Southwest Queens,Queens,1032,2708.29,38105.16,85,223.07,38.83,2020-05-19,2,NA
11419,Southwest Queens,Queens,1109,2180.98,50848.81,80,157.33,39.96,2020-05-19,2,NA
11420,Southwest Queens,Queens,1293,2670.62,48415.71,89,183.82,39.29,2020-05-19,2,NA
11421,Southwest Queens,Queens,1140,2700.81,42209.49,91,215.59,39.85,2020-05-19,2,NA
11422,Southeast Queens,Queens,927,2748.98,33721.62,40,118.62,40.03,2020-05-19,2,NA
11423,Jamaica,Queens,1016,3170.92,32041.14,83,259.04,41.08,2020-05-19,2,NA
11426,Southeast Queens,Queens,484,2376.83,20363.28,26,127.68,39.27,2020-05-19,2,NA
11427,Southeast Queens,Queens,742,3196.57,23212.38,42,180.94,38.57,2020-05-19,2,NA
11428,Southeast Queens,Queens,640,3311.35,19327.45,37,191.44,43.93,2020-05-19,2,NA
11429,Southeast Queens,Queens,884,3153.05,28036.33,60,214.01,41.48,2020-05-19,2,NA
11432,Jamaica,Queens,1696,2683.74,63195.4,217,343.38,41.48,2020-05-19,2,NA
11433,Jamaica,Queens,888,2464.22,36035.76,69,191.48,39.48,2020-05-19,2,NA
11434,Jamaica,Queens,1953,2891.79,67536.11,144,213.22,38.77,2020-05-19,2,NA
11435,Jamaica,Queens,1539,2668.92,57663.84,125,216.77,38.83,2020-05-19,2,NA
11436,Jamaica,Queens,496,2383.76,20807.42,36,173.02,38.04,2020-05-19,2,NA
11691,Rockaway,Queens,2158,3332.35,64759.02,288,444.73,42.02,2020-05-19,2,NA
11692,Rockaway,Queens,556,2763.39,20120.24,77,382.7,38.91,2020-05-19,2,NA
11693,Rockaway,Queens,314,2536.09,12381.27,25,201.92,37.6,2020-05-19,2,NA
11694,Rockaway,Queens,665,3266.89,20355.78,70,343.88,33.67,2020-05-19,2,NA
11697,Rockaway,Queens,95,2686.13,3536.69,2,56.55,17.03,2020-05-19,2,NA
10001,Chelsea - Clinton,Manhattan,337,1430.21,23563.03,17,72.15,22.7,2020-05-20,3,NA
10002,Union Square - Lower East Side,Manhattan,984,1281.99,76755.41,140,182.4,32.14,2020-05-20,3,NA
10003,Union Square - Lower East Side,Manhattan,432,802.95,53801.62,30,55.76,20.57,2020-05-20,3,NA
10004,Lower Manhattan,Manhattan,30,821.78,3650.61,1,27.39,20.69,2020-05-20,3,NA
10005,Lower Manhattan,Manhattan,58,690.8,8396.11,2,23.82,16.48,2020-05-20,3,NA
10006,Lower Manhattan,Manhattan,23,665.17,3457.77,0,0,15.13,2020-05-20,3,NA
10007,Lower Manhattan,Manhattan,49,593.96,8249.73,3,36.36,14.5,2020-05-20,3,NA
10009,Union Square - Lower East Side,Manhattan,659,1121.74,58747.99,64,108.94,24.23,2020-05-20,3,NA
10010,Gramercy Park - Murray Hill,Manhattan,251,775.36,32371.86,20,61.78,15.63,2020-05-20,3,NA
10011,Chelsea - Clinton,Manhattan,494,997.97,49500.52,33,66.67,22.61,2020-05-20,3,NA
10012,Greenwich Village - Soho,Manhattan,155,646.34,23981.2,7,29.19,19.14,2020-05-20,3,NA
10013,Greenwich Village - Soho,Manhattan,250,861.15,29031.09,18,62,21.19,2020-05-20,3,NA
10014,Greenwich Village - Soho,Manhattan,285,918.08,31043.16,24,77.31,22.11,2020-05-20,3,NA
10016,Gramercy Park - Murray Hill,Manhattan,642,1222.29,52524.35,47,89.48,19.79,2020-05-20,3,NA
10017,Gramercy Park - Murray Hill,Manhattan,133,824.69,16127.22,5,31,16.38,2020-05-20,3,NA
10018,Chelsea - Clinton,Manhattan,200,2098.32,9531.44,3,31.47,25.94,2020-05-20,3,NA
10019,Chelsea - Clinton,Manhattan,560,1378.24,40631.45,44,108.29,23.92,2020-05-20,3,NA
10021,Upper East Side,Manhattan,527,1192.97,44175.61,57,129.03,20.03,2020-05-20,3,NA
10022,Gramercy Park - Murray Hill,Manhattan,328,1081.27,30334.8,25,82.41,19.53,2020-05-20,3,NA
10023,Upper West Side,Manhattan,533,884.28,60274.81,50,82.95,19.45,2020-05-20,3,NA
10024,Upper West Side,Manhattan,617,1076.08,57337.68,64,111.62,21.83,2020-05-20,3,NA
10025,Upper West Side,Manhattan,1182,1280.14,92333.47,144,155.96,24.81,2020-05-20,3,NA
10026,Central Harlem - Morningside Height,Manhattan,615,1576.19,39018.03,38,97.39,28.41,2020-05-20,3,NA
10027,Central Harlem - Morningside Height,Manhattan,970,1524.41,63631.04,97,152.44,29.97,2020-05-20,3,NA
10028,Upper East Side,Manhattan,450,915.47,49155.08,29,59,19.49,2020-05-20,3,NA
10029,East Harlem,Manhattan,1708,2166.37,78841.52,184,233.38,34.51,2020-05-20,3,NA
10030,Central Harlem - Morningside Height,Manhattan,477,1626.77,29321.91,44,150.06,30.84,2020-05-20,3,NA
10031,Washington Heights - Inwood,Manhattan,1229,2029.5,60556.93,112,184.95,34.59,2020-05-20,3,NA
10032,Washington Heights - Inwood,Manhattan,1398,2273.45,61492.57,148,240.68,34.64,2020-05-20,3,NA
10033,Washington Heights - Inwood,Manhattan,1253,2116.18,59210.43,109,184.09,33.64,2020-05-20,3,NA
10034,Washington Heights - Inwood,Manhattan,674,1564.76,43073.65,65,150.9,27.94,2020-05-20,3,NA
10035,East Harlem,Manhattan,911,2646.21,34426.65,103,299.19,33.21,2020-05-20,3,NA
10036,Chelsea - Clinton,Manhattan,391,1491.73,26211.25,34,129.72,24.47,2020-05-20,3,NA
10037,Central Harlem - Morningside Height,Manhattan,513,2484.31,20649.62,63,305.09,26.16,2020-05-20,3,NA
10038,Lower Manhattan,Manhattan,233,1056.79,22047.96,26,117.92,24.79,2020-05-20,3,NA
10039,Central Harlem - Morningside Height,Manhattan,487,1840.69,26457.52,51,192.76,30.38,2020-05-20,3,NA
10040,Washington Heights - Inwood,Manhattan,1061,2367.87,44808.28,103,229.87,34.12,2020-05-20,3,NA
10044,Upper East Side,Manhattan,228,1948.67,11700.29,32,273.5,31.98,2020-05-20,3,NA
10065,Upper East Side,Manhattan,318,1094.23,29061.49,25,86.02,18.18,2020-05-20,3,NA
10069,Upper West Side,Manhattan,52,820.43,6338.13,2,31.56,20,2020-05-20,3,NA
10075,Upper East Side,Manhattan,362,1531.68,23634.14,42,177.71,24.33,2020-05-20,3,NA
10128,Upper East Side,Manhattan,606,987.74,61351.93,34,55.42,19.19,2020-05-20,3,NA
10280,Lower Manhattan,Manhattan,43,447.05,9618.7,0,0,15.25,2020-05-20,3,NA
10282,Lower Manhattan,Manhattan,68,1232.9,5515.44,14,253.83,27.76,2020-05-20,3,NA
10301,Stapleton - St. George,Staten Island,1098,2771.78,39613.55,95,239.82,34.92,2020-05-20,3,NA
10302,Port Richmond,Staten Island,615,3275.81,18773.99,30,159.8,39.03,2020-05-20,3,NA
10303,Port Richmond,Staten Island,817,3114.56,26231.66,40,152.49,36.47,2020-05-20,3,NA
10304,Stapleton - St. George,Staten Island,1327,3126.13,42448.71,151,355.72,35.13,2020-05-20,3,NA
10305,Stapleton - St. George,Staten Island,1189,2793.64,42560.99,68,159.77,32.63,2020-05-20,3,NA
10306,South Beach - Tottenville,Staten Island,1400,2607.77,53685.66,72,134.11,29.7,2020-05-20,3,NA
10307,South Beach - Tottenville,Staten Island,365,2399.02,15214.56,14,92.02,30.24,2020-05-20,3,NA
10308,South Beach - Tottenville,Staten Island,614,2071.85,29635.33,25,84.36,28.32,2020-05-20,3,NA
10309,South Beach - Tottenville,Staten Island,814,2466.29,33004.98,28,84.84,29.81,2020-05-20,3,NA
10310,Port Richmond,Staten Island,702,2940.81,23870.96,28,117.3,32.13,2020-05-20,3,NA
10312,South Beach - Tottenville,Staten Island,1448,2401.15,60304.33,57,94.52,30.14,2020-05-20,3,NA
10314,Willowbrook,Staten Island,2546,2802.91,90834.29,166,182.75,33.36,2020-05-20,3,NA
10451,High Bridge - Morrisania,Bronx,1546,3239.81,47718.77,146,305.96,37.2,2020-05-20,3,NA
10452,High Bridge - Morrisania,Bronx,2232,2897.38,77035.04,151,196.01,37.54,2020-05-20,3,NA
10453,Crotona - Tremont,Bronx,2241,2760.39,81184.04,148,182.3,38.51,2020-05-20,3,NA
10454,Hunts Point - Mott Haven,Bronx,1085,2838.57,38223.41,98,256.39,33.53,2020-05-20,3,NA
10455,Hunts Point - Mott Haven,Bronx,1206,2859.56,42174.38,93,220.51,37.2,2020-05-20,3,NA
10456,High Bridge - Morrisania,Bronx,2361,2526.7,93441.91,257,275.04,35.33,2020-05-20,3,NA
10457,Crotona - Tremont,Bronx,1958,2621.68,74685.06,168,224.94,36.25,2020-05-20,3,NA
10458,Fordham - Bronx Park,Bronx,1936,2310.05,83807.74,108,128.87,36.22,2020-05-20,3,NA
10459,Hunts Point - Mott Haven,Bronx,1424,2944.91,48354.56,150,310.21,39.5,2020-05-20,3,NA
10460,Crotona - Tremont,Bronx,1563,2601.82,60073.25,108,179.78,37.95,2020-05-20,3,NA
10461,Pelham - Throgs Neck,Bronx,1826,3690.41,49479.56,125,252.63,34.36,2020-05-20,3,NA
10462,Pelham - Throgs Neck,Bronx,2179,2817.71,77332.41,157,203.02,35.11,2020-05-20,3,NA
10463,Kingsbridge - Riverdale,Bronx,1825,2560.06,71287.33,178,249.69,32.8,2020-05-20,3,NA
10464,Pelham - Throgs Neck,Bronx,117,2687.7,4353.16,6,137.83,26.29,2020-05-20,3,NA
10465,Pelham - Throgs Neck,Bronx,1444,3355.76,43030.43,70,162.68,31.41,2020-05-20,3,NA
10466,Northeast Bronx,Bronx,2249,3116.4,72166.65,151,209.24,39.55,2020-05-20,3,NA
10467,Fordham - Bronx Park,Bronx,3192,3167.17,100784.05,276,273.85,39.22,2020-05-20,3,NA
10468,Fordham - Bronx Park,Bronx,2572,3354.15,76681.12,174,226.91,39.79,2020-05-20,3,NA
10469,Northeast Bronx,Bronx,2836,3965.98,71508.25,307,429.32,40.14,2020-05-20,3,NA
10470,Northeast Bronx,Bronx,434,3077.19,14103.75,13,92.17,30.24,2020-05-20,3,NA
10471,Kingsbridge - Riverdale,Bronx,761,3581.64,21247.28,66,310.63,25.49,2020-05-20,3,NA
10472,Pelham - Throgs Neck,Bronx,1853,2728.45,67913.94,166,244.43,41.22,2020-05-20,3,NA
10473,Pelham - Throgs Neck,Bronx,1824,2945.49,61925.28,116,187.32,36.93,2020-05-20,3,NA
10474,Hunts Point - Mott Haven,Bronx,315,2532.55,12438.07,17,136.68,38.5,2020-05-20,3,NA
10475,Northeast Bronx,Bronx,1635,3737.72,43743.21,155,354.34,35.7,2020-05-20,3,NA
11004,Southeast Queens,Queens,544,2900.01,18758.55,54,287.87,33.37,2020-05-20,3,NA
11101,Long Island City - Astoria,Queens,596,1692.98,35204.11,36,102.26,26.79,2020-05-20,3,NA
11102,Long Island City - Astoria,Queens,576,1765.09,32632.92,69,211.44,30.85,2020-05-20,3,NA
11103,Long Island City - Astoria,Queens,528,1443.19,36585.65,41,112.07,29.5,2020-05-20,3,NA
11104,Long Island City - Astoria,Queens,465,1876.84,24775.7,34,137.23,31.27,2020-05-20,3,NA
11105,Long Island City - Astoria,Queens,473,1317.74,35894.88,39,108.65,25.88,2020-05-20,3,NA
11106,Long Island City - Astoria,Queens,614,1588.02,38664.4,41,106.04,30.29,2020-05-20,3,NA
11109,Long Island City - Astoria,Queens,46,907.18,5070.64,2,39.44,15.49,2020-05-20,3,NA
11201,Downtown - Heights - Slope,Brooklyn,639,1049.12,60908.15,76,124.78,21.6,2020-05-20,3,NA
11203,East Flatbush - Flatbush,Brooklyn,1941,2644.69,73392.42,225,306.57,38.59,2020-05-20,3,NA
11204,Borough Park,Brooklyn,1920,2420.5,79322.45,135,170.19,30.51,2020-05-20,3,NA
11205,Downtown - Heights - Slope,Brooklyn,682,1549.53,44013.21,44,99.97,27.04,2020-05-20,3,NA
11206,Williamsburg - Bushwick,Brooklyn,1498,1752.12,85496.61,144,168.43,31,2020-05-20,3,NA
11207,East New York,Brooklyn,1960,2198.38,89156.75,193,216.47,35.35,2020-05-20,3,NA
11208,East New York,Brooklyn,2218,2319.9,95607.69,214,223.83,38.55,2020-05-20,3,NA
11209,Bensonhurst - Bay Ridge,Brooklyn,1070,1595.08,67081.12,100,149.07,28.3,2020-05-20,3,NA
11210,East Flatbush - Flatbush,Brooklyn,1591,2371.47,67089.29,125,186.32,36.84,2020-05-20,3,NA
11211,Greenpoint,Brooklyn,1983,1991.07,99594.67,119,119.48,28.69,2020-05-20,3,NA
11212,Bedford Stuyvesant - Crown Heights,Brooklyn,1719,2159.82,79589.99,210,263.85,34.87,2020-05-20,3,NA
11213,Bedford Stuyvesant - Crown Heights,Brooklyn,1301,2019.37,64425.94,127,197.13,35.67,2020-05-20,3,NA
11214,Bensonhurst - Bay Ridge,Brooklyn,1456,1560,93333.46,161,172.5,34.8,2020-05-20,3,NA
11215,Downtown - Heights - Slope,Brooklyn,589,842.24,69932.3,40,57.2,22.93,2020-05-20,3,NA
11216,Bedford Stuyvesant - Crown Heights,Brooklyn,691,1244.2,55537.72,60,108.03,27.87,2020-05-20,3,NA
11217,Downtown - Heights - Slope,Brooklyn,591,1244.82,47476.67,72,151.65,31.16,2020-05-20,3,NA
11218,Borough Park,Brooklyn,1628,2147.57,75806.47,119,156.98,33.96,2020-05-20,3,NA
11219,Borough Park,Brooklyn,2862,3082.12,92858.07,202,217.54,26.98,2020-05-20,3,NA
11220,Sunset Park,Brooklyn,1440,1462.67,98450,148,150.33,36.22,2020-05-20,3,NA
11221,Williamsburg - Bushwick,Brooklyn,1225,1499.89,81672.44,118,144.48,32.36,2020-05-20,3,NA
11222,Greenpoint,Brooklyn,424,1166.46,36349.16,28,77.03,24.09,2020-05-20,3,NA
11223,Coney Island - Sheepshead Bay,Brooklyn,1623,2029.84,79957.11,132,165.09,33.85,2020-05-20,3,NA
11224,Coney Island - Sheepshead Bay,Brooklyn,1089,2447.89,44487.34,187,420.34,35.46,2020-05-20,3,NA
11225,East Flatbush - Flatbush,Brooklyn,1106,1916.43,57711.49,123,213.13,35.51,2020-05-20,3,NA
11226,East Flatbush - Flatbush,Brooklyn,2119,2139.08,99061.32,242,244.29,37.44,2020-05-20,3,NA
11228,Bensonhurst - Bay Ridge,Brooklyn,616,1393.19,44215.08,74,167.36,32.14,2020-05-20,3,NA
11229,Coney Island - Sheepshead Bay,Brooklyn,1484,1747.75,84909.16,128,150.75,32.49,2020-05-20,3,NA
11230,Borough Park,Brooklyn,2200,2467.31,89165.77,198,222.06,33.47,2020-05-20,3,NA
11231,Downtown - Heights - Slope,Brooklyn,398,1075.83,36994.7,33,89.2,26.63,2020-05-20,3,NA
11232,Sunset Park,Brooklyn,493,1743.83,28271.09,37,130.88,38.9,2020-05-20,3,NA
11233,Bedford Stuyvesant - Crown Heights,Brooklyn,1194,1654.99,72145.54,120,166.33,35,2020-05-20,3,NA
11234,Canarsie - Flatlands,Brooklyn,2159,2265.36,95304.8,165,173.13,36.8,2020-05-20,3,NA
11235,Coney Island - Sheepshead Bay,Brooklyn,1941,2440.28,79540.14,257,323.11,35.67,2020-05-20,3,NA
11236,Canarsie - Flatlands,Brooklyn,2567,2650.57,96846.99,263,271.56,40.35,2020-05-20,3,NA
11237,Williamsburg - Bushwick,Brooklyn,904,1783.19,50695.72,99,195.28,36.92,2020-05-20,3,NA
11238,Bedford Stuyvesant - Crown Heights,Brooklyn,733,1357.01,54015.79,84,155.51,30.42,2020-05-20,3,NA
11239,Canarsie - Flatlands,Brooklyn,485,3907.08,12413.37,76,612.24,36.97,2020-05-20,3,NA
11354,Flushing - Clearview,Queens,1120,2017.35,55518.32,242,435.89,37.55,2020-05-20,3,NA
11355,Flushing - Clearview,Queens,1208,1509.74,80013.97,137,171.22,38.89,2020-05-20,3,NA
11356,Flushing - Clearview,Queens,532,2281.04,23322.74,38,162.93,36.62,2020-05-20,3,NA
11357,Flushing - Clearview,Queens,783,1958.7,39975.56,76,190.12,33.52,2020-05-20,3,NA
11358,Flushing - Clearview,Queens,535,1505.28,35541.5,33,92.85,31.15,2020-05-20,3,NA
11360,Flushing - Clearview,Queens,300,1590.4,18863.17,16,84.82,26.69,2020-05-20,3,NA
11361,Bayside - Little Neck,Queens,431,1540.83,27971.99,37,132.28,30.33,2020-05-20,3,NA
11362,Bayside - Little Neck,Queens,293,1651.82,17738.01,17,95.84,31.13,2020-05-20,3,NA
11363,Bayside - Little Neck,Queens,97,1354.93,7159.03,3,41.91,29.22,2020-05-20,3,NA
11364,Bayside - Little Neck,Queens,450,1301.99,34562.6,25,72.33,29.19,2020-05-20,3,NA
11365,Fresh Meadows,Queens,798,1811.55,44050.79,54,122.59,34.4,2020-05-20,3,NA
11366,Fresh Meadows,Queens,369,2678.3,13777.39,22,159.68,36.94,2020-05-20,3,NA
11367,Fresh Meadows,Queens,981,2333.53,42039.24,53,126.07,34.43,2020-05-20,3,NA
11368,West Queens,Queens,4268,3824.57,111594.1,371,332.45,47.02,2020-05-20,3,NA
11369,West Queens,Queens,1513,4149.5,36462.23,153,419.61,45.29,2020-05-20,3,NA
11370,West Queens,Queens,1283,3916.52,32758.65,49,149.58,41.9,2020-05-20,3,NA
11372,West Queens,Queens,2399,3834.54,62562.88,218,348.45,44.96,2020-05-20,3,NA
11373,West Queens,Queens,3087,3323.79,92875.81,271,291.79,42.36,2020-05-20,3,NA
11374,Ridgewood - Forest Hills,Queens,1030,2449.6,42047.63,80,190.26,34.16,2020-05-20,3,NA
11375,Ridgewood - Forest Hills,Queens,1455,2062.28,70552.99,168,238.12,33.32,2020-05-20,3,NA
11377,West Queens,Queens,2084,2410.12,86468.55,166,191.98,36.31,2020-05-20,3,NA
11378,West Queens,Queens,704,2035.07,34593.45,61,176.33,32.96,2020-05-20,3,NA
11379,Ridgewood - Forest Hills,Queens,778,2149.44,36195.55,77,212.73,33.64,2020-05-20,3,NA
11385,Ridgewood - Forest Hills,Queens,2039,1980.96,102929.91,109,105.9,35.92,2020-05-20,3,NA
11411,Southeast Queens,Queens,652,3181.38,20494.26,35,170.78,42.08,2020-05-20,3,NA
11412,Jamaica,Queens,1185,3011.67,39346.92,72,182.99,40.32,2020-05-20,3,NA
11413,Southeast Queens,Queens,1252,2868.4,43647.97,60,137.46,40.28,2020-05-20,3,NA
11414,Southwest Queens,Queens,785,2777.23,28265.56,51,180.43,39.17,2020-05-20,3,NA
