GROUP,boro,count,rate,date,day
18-24,1,27142,13059.85,2021-11-21,553
25-34,1,57073,12142.13,2021-11-21,553
35-44,1,44483,12425.9,2021-11-21,553
45-54,1,37112,12564.75,2021-11-21,553
5-12,1,18624,7391.2,2021-11-21,553
55-64,1,35303,12355.15,2021-11-21,553
65-74,1,24448,11628.45,2021-11-21,553
75+,1,18924,12004.49,2021-11-21,553
0-4,2,4615,6066.39,2021-11-21,553
13-17,2,7180,11509.56,2021-11-21,553
18-24,2,15941,16426.1,2021-11-21,553
25-34,2,31262,15299.3,2021-11-21,553
35-44,2,26764,15240.26,2021-11-21,553
45-54,2,26104,14944.17,2021-11-21,553
5-12,2,10565,9642.21,2021-11-21,553
55-64,2,24513,14296.46,2021-11-21,553
65-74,2,13982,13107.69,2021-11-21,553
75+,2,10621,13345.51,2021-11-21,553
0-4,3,3028,4605.83,2021-11-21,553
13-17,3,4113,7794.98,2021-11-21,553
18-24,3,16177,11440.07,2021-11-21,553
25-34,3,33542,13748.61,2021-11-21,553
35-44,3,20413,14919.12,2021-11-21,553
45-54,3,16838,15022.59,2021-11-21,553
5-12,3,6422,6828.87,2021-11-21,553
55-64,3,16057,15081.67,2021-11-21,553
65-74,3,10564,13353.96,2021-11-21,553
75+,3,10068,12634.57,2021-11-21,553
0-4,4,6379,6713.64,2021-11-21,553
13-17,4,10076,11033.48,2021-11-21,553
18-24,4,23225,14991,2021-11-21,553
25-34,4,48598,17257.67,2021-11-21,553
35-44,4,43498,18382.44,2021-11-21,553
45-54,4,41685,17754.44,2021-11-21,553
5-12,4,14285,9864.21,2021-11-21,553
55-64,4,38554,17382.72,2021-11-21,553
65-74,4,22130,14856.31,2021-11-21,553
75+,4,16531,14016.87,2021-11-21,553
0-4,5,2008,3976.68,2021-11-21,553
13-17,5,4327,7355.8,2021-11-21,553
18-24,5,8249,11106.82,2021-11-21,553
25-34,5,13183,9268.84,2021-11-21,553
35-44,5,11532,8717.66,2021-11-21,553
45-54,5,11532,8609.13,2021-11-21,553
5-12,5,5225,6473.88,2021-11-21,553
55-64,5,10338,8723.83,2021-11-21,553
65-74,5,5612,7075.17,2021-11-21,553
75+,5,4155,7939.44,2021-11-21,553
0-4,1,8386,4584.37,2021-11-22,554
13-17,1,12380,8832.65,2021-11-22,554
18-24,1,27171,13073.81,2021-11-22,554
25-34,1,57168,12162.34,2021-11-22,554
35-44,1,44529,12438.75,2021-11-22,554
45-54,1,37151,12577.95,2021-11-22,554
5-12,1,18659,7405.09,2021-11-22,554
55-64,1,35333,12365.65,2021-11-22,554
65-74,1,24464,11636.06,2021-11-22,554
75+,1,18940,12014.64,2021-11-22,554
0-4,2,4620,6080.05,2021-11-22,554
13-17,2,7184,11523.83,2021-11-22,554
18-24,2,15952,16441.98,2021-11-22,554
25-34,2,31274,15319.94,2021-11-22,554
35-44,2,26780,15255.07,2021-11-22,554
45-54,2,26117,14959.41,2021-11-22,554
5-12,2,10578,9659.67,2021-11-22,554
55-64,2,24522,14308.71,2021-11-22,554
65-74,2,13988,13117.2,2021-11-22,554
75+,2,10622,13356.93,2021-11-22,554
0-4,3,3039,4610.82,2021-11-22,554
13-17,3,4118,7799.32,2021-11-22,554
18-24,3,16205,11447.96,2021-11-22,554
25-34,3,33608,13753.89,2021-11-22,554
35-44,3,20446,14928.04,2021-11-22,554
45-54,3,16865,15030.07,2021-11-22,554
5-12,3,6439,6837.27,2021-11-22,554
55-64,3,16071,15087.21,2021-11-22,554
65-74,3,10572,13359.69,2021-11-22,554
75+,3,10073,12635.76,2021-11-22,554
0-4,4,6386,6718.63,2021-11-22,554
13-17,4,10084,11037.82,2021-11-22,554
18-24,4,23238,14999.62,2021-11-22,554
25-34,4,48647,17265.58,2021-11-22,554
35-44,4,43555,18394.71,2021-11-22,554
45-54,4,41718,17762.5,2021-11-22,554
5-12,4,14313,9872.61,2021-11-22,554
55-64,4,38582,17389.49,2021-11-22,554
65-74,4,22148,14862.99,2021-11-22,554
75+,4,16541,14019.25,2021-11-22,554
0-4,5,2015,3991.12,2021-11-22,554
13-17,5,4333,7364.74,2021-11-22,554
18-24,5,8254,11126.05,2021-11-22,554
25-34,5,13204,9287.08,2021-11-22,554
35-44,5,11545,8731.75,2021-11-22,554
45-54,5,11542,8622.94,2021-11-22,554
5-12,5,5256,6491.01,2021-11-22,554
55-64,5,10348,8731.44,2021-11-22,554
65-74,5,5620,7080.52,2021-11-22,554
75+,5,4159,7943.38,2021-11-22,554
0-4,1,8405,4594.75,2021-11-23,555
13-17,1,12393,8841.92,2021-11-23,555
18-24,1,27199,13087.28,2021-11-23,555
25-34,1,57235,12176.6,2021-11-23,555
35-44,1,44577,12452.16,2021-11-23,555
45-54,1,37187,12590.14,2021-11-23,555
5-12,1,18693,7418.58,2021-11-23,555
55-64,1,35355,12373.35,2021-11-23,555
65-74,1,24482,11644.62,2021-11-23,555
75+,1,18956,12024.79,2021-11-23,555
0-4,2,4625,6095.36,2021-11-23,555
13-17,2,7198,11538.09,2021-11-23,555
18-24,2,15956,16460.26,2021-11-23,555
25-34,2,31292,15341.21,2021-11-23,555
35-44,2,26800,15274.62,2021-11-23,555
45-54,2,26129,14974.98,2021-11-23,555
5-12,2,10590,9683.09,2021-11-23,555
55-64,2,24531,14318.86,2021-11-23,555
65-74,2,13994,13127.19,2021-11-23,555
75+,2,10626,13368.98,2021-11-23,555
0-4,3,3044,4615.81,2021-11-23,555
13-17,3,4123,7814.52,2021-11-23,555
18-24,3,16244,11450.83,2021-11-23,555
25-34,3,33675,13761.8,2021-11-23,555
35-44,3,20493,14939.18,2021-11-23,555
45-54,3,16889,15036.98,2021-11-23,555
5-12,3,6464,6845.03,2021-11-23,555
55-64,3,16086,15092.75,2021-11-23,555
65-74,3,10580,13365.42,2021-11-23,555
75+,3,10083,12640.52,2021-11-23,555
0-4,4,6400,6730.61,2021-11-23,555
13-17,4,10098,11066.05,2021-11-23,555
18-24,4,23253,15011.82,2021-11-23,555
25-34,4,48717,17278.34,2021-11-23,555
35-44,4,43610,18410.31,2021-11-23,555
45-54,4,41759,17771.13,2021-11-23,555
5-12,4,14355,9900.4,2021-11-23,555
55-64,4,38620,17397.48,2021-11-23,555
65-74,4,22169,14870.63,2021-11-23,555
75+,4,16550,14025.2,2021-11-23,555
0-4,5,2016,3997.69,2021-11-23,555
13-17,5,4338,7373.68,2021-11-23,555
18-24,5,8264,11152.82,2021-11-23,555
25-34,5,13208,9305.6,2021-11-23,555
35-44,5,11555,8751.82,2021-11-23,555
45-54,5,11550,8635.21,2021-11-23,555
5-12,5,5270,6516.21,2021-11-23,555
55-64,5,10364,8739.59,2021-11-23,555
65-74,5,5621,7085.88,2021-11-23,555
75+,5,4159,7951.27,2021-11-23,555
0-4,1,8427,4606.78,2021-11-24,556
13-17,1,12409,8853.34,2021-11-24,556
18-24,1,27222,13098.34,2021-11-24,556
25-34,1,57312,12192.98,2021-11-24,556
35-44,1,44639,12469.48,2021-11-24,556
45-54,1,37216,12599.96,2021-11-24,556
5-12,1,18734,7434.85,2021-11-24,556
55-64,1,35379,12381.75,2021-11-24,556
65-74,1,24499,11652.71,2021-11-24,556
75+,1,18965,12030.5,2021-11-24,556
0-4,2,4629,6108.48,2021-11-24,556
13-17,2,7206,11553.79,2021-11-24,556
18-24,2,15962,16472.29,2021-11-24,556
25-34,2,31305,15365.89,2021-11-24,556
35-44,2,26809,15294.45,2021-11-24,556
45-54,2,26139,14989.54,2021-11-24,556
5-12,2,10610,9707.3,2021-11-24,556
55-64,2,24541,14330.41,2021-11-24,556
65-74,2,13997,13135.75,2021-11-24,556
75+,2,10630,13377.86,2021-11-24,556
0-4,3,3054,4619.81,2021-11-24,556
13-17,3,4124,7823.21,2021-11-24,556
18-24,3,16256,11455.14,2021-11-24,556
25-34,3,33724,13767.52,2021-11-24,556
35-44,3,20521,14944.2,2021-11-24,556
45-54,3,16908,15042.73,2021-11-24,556
5-12,3,6479,6857.95,2021-11-24,556
55-64,3,16101,15098.9,2021-11-24,556
65-74,3,10586,13368.29,2021-11-24,556
75+,3,10086,12645.28,2021-11-24,556
0-4,4,6408,6737.59,2021-11-24,556
13-17,4,10106,11080.16,2021-11-24,556
18-24,4,23276,15018.99,2021-11-24,556
25-34,4,48777,17288.01,2021-11-24,556
35-44,4,43647,18421.46,2021-11-24,556
45-54,4,41795,17779.76,2021-11-24,556
5-12,4,14377,9919.15,2021-11-24,556
55-64,4,38658,17410.4,2021-11-24,556
65-74,4,22195,14875.41,2021-11-24,556
75+,4,16565,14029.95,2021-11-24,556
0-4,5,2021,4010.82,2021-11-24,556
13-17,5,4347,7375.47,2021-11-24,556
18-24,5,8274,11161.06,2021-11-24,556
25-34,5,13227,9319.14,2021-11-24,556
35-44,5,11568,8763.78,2021-11-24,556
45-54,5,11563,8644.92,2021-11-24,556
5-12,5,5286,6531.34,2021-11-24,556
55-64,5,10378,8747.74,2021-11-24,556
65-74,5,5628,7089.9,2021-11-24,556
75+,5,4165,7953.63,2021-11-24,556
0-4,1,8463,4626.46,2021-11-26,558
13-17,1,12452,8884.02,2021-11-26,558
18-24,1,27287,13129.62,2021-11-26,558
25-34,1,57546,12242.76,2021-11-26,558
35-44,1,44807,12516.41,2021-11-26,558
45-54,1,37316,12633.82,2021-11-26,558
5-12,1,18839,7476.52,2021-11-26,558
55-64,1,35446,12405.2,2021-11-26,558
65-74,1,24556,11679.82,2021-11-26,558
75+,1,19009,12058.41,2021-11-26,558
0-4,2,4634,6134.17,2021-11-26,558
13-17,2,7224,11587.32,2021-11-26,558
18-24,2,15980,16510.3,2021-11-26,558
25-34,2,31343,15426.74,2021-11-26,558
35-44,2,26853,15352.56,2021-11-26,558
45-54,2,26167,15029.49,2021-11-26,558
5-12,2,10653,9763.25,2021-11-26,558
55-64,2,24570,14358.06,2021-11-26,558
65-74,2,14008,13164.77,2021-11-26,558
75+,2,10638,13405.78,2021-11-26,558
0-4,3,3068,4624.8,2021-11-26,558
13-17,3,4127,7842.75,2021-11-26,558
18-24,3,16347,11468.06,2021-11-26,558
25-34,3,33898,13784.23,2021-11-26,558
35-44,3,20607,14968.73,2021-11-26,558
45-54,3,16962,15058.84,2021-11-26,558
5-12,3,6535,6885.75,2021-11-26,558
55-64,3,16135,15116.74,2021-11-26,558
65-74,3,10603,13378.8,2021-11-26,558
75+,3,10100,12654.79,2021-11-26,558
0-4,4,6441,6752.56,2021-11-26,558
13-17,4,10143,11108.39,2021-11-26,558
18-24,4,23328,15036.22,2021-11-26,558
25-34,4,48891,17311.32,2021-11-26,558
35-44,4,43763,18453.24,2021-11-26,558
45-54,4,41880,17802.2,2021-11-26,558
5-12,4,14462,9963.75,2021-11-26,558
55-64,4,38738,17430.09,2021-11-26,558
65-74,4,22251,14887.83,2021-11-26,558
75+,4,16600,14043.04,2021-11-26,558
0-4,5,2035,4029.21,2021-11-26,558
13-17,5,4360,7380.84,2021-11-26,558
18-24,5,8289,11223.54,2021-11-26,558
25-34,5,13261,9367.22,2021-11-26,558
35-44,5,11590,8800.51,2021-11-26,558
45-54,5,11596,8672.53,2021-11-26,558
5-12,5,5332,6587.79,2021-11-26,558
55-64,5,10406,8766.21,2021-11-26,558
65-74,5,5651,7101.29,2021-11-26,558
75+,5,4176,7964.67,2021-11-26,558
0-4,1,8512,4653.25,2021-11-29,561
13-17,1,12504,8921.12,2021-11-29,561
18-24,1,27357,13163.3,2021-11-29,561
25-34,1,57792,12295.1,2021-11-29,561
35-44,1,44991,12567.81,2021-11-29,561
45-54,1,37413,12666.66,2021-11-29,561
5-12,1,18968,7527.72,2021-11-29,561
55-64,1,35527,12433.55,2021-11-29,561
65-74,1,24598,11699.79,2021-11-29,561
75+,1,19053,12086.32,2021-11-29,561
0-4,2,4646,6172.99,2021-11-29,561
13-17,2,7249,11628.7,2021-11-29,561
18-24,2,16006,16553.13,2021-11-29,561
25-34,2,31401,15497.8,2021-11-29,561
35-44,2,26901,15426.3,2021-11-29,561
45-54,2,26209,15072.15,2021-11-29,561
5-12,2,10702,9828.34,2021-11-29,561
55-64,2,24608,14392.71,2021-11-29,561
65-74,2,14027,13189.5,2021-11-29,561
75+,2,10650,13435.59,2021-11-29,561
0-4,3,3084,4636.77,2021-11-29,561
13-17,3,4139,7869.89,2021-11-29,561
18-24,3,16412,11486.72,2021-11-29,561
25-34,3,34063,13809.74,2021-11-29,561
35-44,3,20708,14995.48,2021-11-29,561
45-54,3,17010,15083.01,2021-11-29,561
5-12,3,6574,6917.42,2021-11-29,561
55-64,3,16188,15140.12,2021-11-29,561
65-74,3,10619,13396.94,2021-11-29,561
75+,3,10114,12669.07,2021-11-29,561
0-4,4,6475,6771.52,2021-11-29,561
13-17,4,10186,11147.47,2021-11-29,561
18-24,4,23383,15064.92,2021-11-29,561
25-34,4,49050,17349.58,2021-11-29,561
35-44,4,43903,18493.93,2021-11-29,561
45-54,4,41993,17836.73,2021-11-29,561
5-12,4,14566,10013.52,2021-11-29,561
55-64,4,38827,17462.09,2021-11-29,561
65-74,4,22320,14909.79,2021-11-29,561
75+,4,16642,14058.5,2021-11-29,561
0-4,5,2052,4050.22,2021-11-29,561
13-17,5,4379,7402.3,2021-11-29,561
18-24,5,8307,11268.17,2021-11-29,561
25-34,5,13306,9412.81,2021-11-29,561
35-44,5,11645,8843.64,2021-11-29,561
45-54,5,11636,8697.07,2021-11-29,561
5-12,5,5374,6627.1,2021-11-29,561
55-64,5,10456,8795.01,2021-11-29,561
65-74,5,5667,7112,2021-11-29,561
75+,5,4191,7975.71,2021-11-29,561
0-4,1,8526,4660.9,2021-11-30,562
13-17,1,12515,8928.97,2021-11-30,562
18-24,1,27374,13171.48,2021-11-30,562
25-34,1,57886,12315.1,2021-11-30,562
35-44,1,45031,12578.98,2021-11-30,562
45-54,1,37440,12675.8,2021-11-30,562
5-12,1,18994,7538.04,2021-11-30,562
55-64,1,35557,12444.05,2021-11-30,562
65-74,1,24615,11707.88,2021-11-30,562
75+,1,19065,12093.93,2021-11-30,562
0-4,2,4658,6191.57,2021-11-30,562
13-17,2,7252,11639.41,2021-11-30,562
18-24,2,16012,16566.6,2021-11-30,562
25-34,2,31413,15529.5,2021-11-30,562
35-44,2,26913,15445.02,2021-11-30,562
45-54,2,26218,15084.34,2021-11-30,562
5-12,2,10716,9848.58,2021-11-30,562
55-64,2,24623,14406.36,2021-11-30,562
65-74,2,14034,13199.49,2021-11-30,562
75+,2,10653,13446.37,2021-11-30,562
0-4,3,3088,4648.75,2021-11-30,562
13-17,3,4146,7873.15,2021-11-30,562
18-24,3,16423,11491.02,2021-11-30,562
25-34,3,34113,13815.02,2021-11-30,562
35-44,3,20732,15002.17,2021-11-30,562
45-54,3,17038,15088.19,2021-11-30,562
5-12,3,6594,6926.47,2021-11-30,562
55-64,3,16199,15149.35,2021-11-30,562
65-74,3,10633,13403.63,2021-11-30,562
75+,3,10118,12672.64,2021-11-30,562
0-4,4,6491,6792.48,2021-11-30,562
13-17,4,10197,11159.41,2021-11-30,562
18-24,4,23397,15075.69,2021-11-30,562
25-34,4,49103,17360.58,2021-11-30,562
35-44,4,43960,18505.64,2021-11-30,562
45-54,4,42027,17846.52,2021-11-30,562
5-12,4,14599,10035.49,2021-11-30,562
55-64,4,38862,17473.77,2021-11-30,562
65-74,4,22348,14916.48,2021-11-30,562
75+,4,16663,14063.26,2021-11-30,562
0-4,5,2062,4055.47,2021-11-30,562
13-17,5,4383,7414.82,2021-11-30,562
18-24,5,8314,11275.72,2021-11-30,562
25-34,5,13326,9426.63,2021-11-30,562
35-44,5,11657,8853.89,2021-11-30,562
45-54,5,11652,8711.39,2021-11-30,562
5-12,5,5387,6647.27,2021-11-30,562
55-64,5,10468,8800.98,2021-11-30,562
65-74,5,5675,7121.38,2021-11-30,562
75+,5,4195,7978.87,2021-11-30,562
0-4,1,8541,4669.1,2021-12-01,563
13-17,1,12541,8947.52,2021-12-01,563
18-24,1,27403,13185.44,2021-12-01,563
25-34,1,57963,12331.48,2021-12-01,563
35-44,1,45102,12598.82,2021-12-01,563
45-54,1,37486,12691.37,2021-12-01,563
5-12,1,19043,7557.48,2021-12-01,563
55-64,1,35585,12453.85,2021-12-01,563
65-74,1,24632,11715.97,2021-12-01,563
75+,1,19076,12100.91,2021-12-01,563
0-4,2,4665,6200.32,2021-12-01,563
13-17,2,7258,11659.38,2021-12-01,563
18-24,2,16020,16585.37,2021-12-01,563
25-34,2,31435,15553.54,2021-12-01,563
35-44,2,26931,15468.48,2021-12-01,563
45-54,2,26233,15101.94,2021-12-01,563
5-12,2,10732,9871.2,2021-12-01,563
55-64,2,24642,14418.95,2021-12-01,563
65-74,2,14039,13209,2021-12-01,563
75+,2,10657,13454.62,2021-12-01,563
0-4,3,3098,4655.74,2021-12-01,563
13-17,3,4151,7879.66,2021-12-01,563
18-24,3,16448,11496.76,2021-12-01,563
25-34,3,34197,13824.69,2021-12-01,563
35-44,3,20763,15012.21,2021-12-01,563
45-54,3,17067,15096.83,2021-12-01,563
5-12,3,6620,6936.81,2021-12-01,563
55-64,3,16210,15161.04,2021-12-01,563
65-74,3,10644,13408.4,2021-12-01,563
75+,3,10123,12677.4,2021-12-01,563
0-4,4,6504,6808.45,2021-12-01,563
13-17,4,10216,11171.36,2021-12-01,563
18-24,4,23427,15085.02,2021-12-01,563
25-34,4,49164,17379.93,2021-12-01,563
35-44,4,44038,18524.59,2021-12-01,563
45-54,4,42065,17865.51,2021-12-01,563
5-12,4,14646,10060.06,2021-12-01,563
55-64,4,38899,17486.7,2021-12-01,563
65-74,4,22371,14926.98,2021-12-01,563
75+,4,16690,14071.59,2021-12-01,563
0-4,5,2068,4068.61,2021-12-01,563
13-17,5,4385,7423.76,2021-12-01,563
18-24,5,8324,11292.88,2021-12-01,563
25-34,5,13351,9449.84,2021-12-01,563
35-44,5,11690,8867.13,2021-12-01,563
45-54,5,11670,8726.22,2021-12-01,563
5-12,5,5402,6673.48,2021-12-01,563
55-64,5,10486,8806.96,2021-12-01,563
65-74,5,5680,7128.74,2021-12-01,563
75+,5,4198,7982.81,2021-12-01,563
0-4,1,8567,4683.31,2021-12-02,564
13-17,1,12584,8978.2,2021-12-02,564
18-24,1,27446,13206.13,2021-12-02,564
25-34,1,58091,12358.71,2021-12-02,564
35-44,1,45187,12622.56,2021-12-02,564
45-54,1,37549,12712.7,2021-12-02,564
5-12,1,19128,7591.22,2021-12-02,564
55-64,1,35635,12471.35,2021-12-02,564
65-74,1,24669,11733.57,2021-12-02,564
75+,1,19097,12114.23,2021-12-02,564
0-4,2,4670,6216.17,2021-12-02,564
13-17,2,7271,11694.34,2021-12-02,564
18-24,2,16037,16610.39,2021-12-02,564
25-34,2,31475,15586.94,2021-12-02,564
35-44,2,26965,15498.37,2021-12-02,564
45-54,2,26256,15128.01,2021-12-02,564
5-12,2,10786,9914.86,2021-12-02,564
55-64,2,24668,14441,2021-12-02,564
65-74,2,14051,13228.03,2021-12-02,564
75+,2,10669,13468.58,2021-12-02,564
0-4,3,3109,4660.73,2021-12-02,564
13-17,3,4163,7893.77,2021-12-02,564
18-24,3,16517,11508.96,2021-12-02,564
25-34,3,34311,13842.28,2021-12-02,564
35-44,3,20825,15031.16,2021-12-02,564
45-54,3,17102,15110.06,2021-12-02,564
5-12,3,6648,6971.71,2021-12-02,564
55-64,3,16244,15177.04,2021-12-02,564
65-74,3,10658,13419.86,2021-12-02,564
75+,3,10129,12691.67,2021-12-02,564
0-4,4,6520,6818.43,2021-12-02,564
13-17,4,10236,11186.56,2021-12-02,564
18-24,4,23453,15097.93,2021-12-02,564
25-34,4,49262,17405.87,2021-12-02,564
35-44,4,44118,18551.9,2021-12-02,564
45-54,4,42136,17884.5,2021-12-02,564
5-12,4,14742,10103.36,2021-12-02,564
55-64,4,38960,17508.23,2021-12-02,564
65-74,4,22405,14941.31,2021-12-02,564
75+,4,16710,14088.24,2021-12-02,564
0-4,5,2082,4083.05,2021-12-02,564
13-17,5,4394,7445.22,2021-12-02,564
18-24,5,8329,11340.26,2021-12-02,564
25-34,5,13395,9481.35,2021-12-02,564
35-44,5,11734,8893.61,2021-12-02,564
45-54,5,11699,8744.11,2021-12-02,564
5-12,5,5438,6701.7,2021-12-02,564
55-64,5,10506,8825.43,2021-12-02,564
65-74,5,5691,7138.12,2021-12-02,564
75+,5,4205,7987.54,2021-12-02,564
0-4,1,8588,4694.79,2021-12-03,565
13-17,1,12615,9000.31,2021-12-03,565
18-24,1,27480,13222.49,2021-12-03,565
25-34,1,58209,12383.81,2021-12-03,565
35-44,1,45274,12646.86,2021-12-03,565
45-54,1,37607,12732.34,2021-12-03,565
5-12,1,19215,7625.74,2021-12-03,565
55-64,1,35674,12484.99,2021-12-03,565
65-74,1,24704,11750.21,2021-12-03,565
75+,1,19112,12123.75,2021-12-03,565
0-4,2,4681,6232.57,2021-12-03,565
13-17,2,7294,11722.17,2021-12-03,565
18-24,2,16054,16633.48,2021-12-03,565
25-34,2,31519,15621.4,2021-12-03,565
35-44,2,27003,15532.73,2021-12-03,565
45-54,2,26283,15151.03,2021-12-03,565
5-12,2,10839,9959.7,2021-12-03,565
55-64,2,24687,14461.65,2021-12-03,565
65-74,2,14069,13248,2021-12-03,565
75+,2,10678,13478.73,2021-12-03,565
0-4,3,3120,4671.7,2021-12-03,565
13-17,3,4171,7918.74,2021-12-03,565
18-24,3,16564,11521.16,2021-12-03,565
25-34,3,34408,13861.63,2021-12-03,565
35-44,3,20886,15052.34,2021-12-03,565
45-54,3,17130,15125.6,2021-12-03,565
5-12,3,6678,7005.97,2021-12-03,565
55-64,3,16270,15188.73,2021-12-03,565
65-74,3,10676,13437.06,2021-12-03,565
75+,3,10140,12702.38,2021-12-03,565
0-4,4,6549,6831.41,2021-12-03,565
13-17,4,10268,11218.04,2021-12-03,565
18-24,4,23500,15118.03,2021-12-03,565
25-34,4,49348,17429.18,2021-12-03,565
35-44,4,44204,18578.1,2021-12-03,565
45-54,4,42196,17903.49,2021-12-03,565
5-12,4,14830,10154.43,2021-12-03,565
55-64,4,39001,17523,2021-12-03,565
65-74,4,22436,14961.37,2021-12-03,565
75+,4,16740,14100.14,2021-12-03,565
0-4,5,2089,4097.5,2021-12-03,565
13-17,5,4406,7459.53,2021-12-03,565
18-24,5,8341,11372.53,2021-12-03,565
25-34,5,13422,9508.15,2021-12-03,565
35-44,5,11772,8919.66,2021-12-03,565
45-54,5,11732,8758.43,2021-12-03,565
5-12,5,5461,6731.94,2021-12-03,565
55-64,5,10529,8839.56,2021-12-03,565
65-74,5,5695,7150.18,2021-12-03,565
75+,5,4209,7996.21,2021-12-03,565
0-4,1,8685,4747.82,2021-12-06,568
13-17,1,12716,9072.37,2021-12-06,568
18-24,1,27611,13285.52,2021-12-06,568
25-34,1,58617,12470.61,2021-12-06,568
35-44,1,45578,12731.78,2021-12-06,568
45-54,1,37793,12795.31,2021-12-06,568
5-12,1,19448,7718.21,2021-12-06,568
55-64,1,35825,12537.84,2021-12-06,568
65-74,1,24786,11789.22,2021-12-06,568
75+,1,19173,12162.45,2021-12-06,568
0-4,2,4725,6297.63,2021-12-06,568
13-17,2,7339,11809.21,2021-12-06,568
18-24,2,16117,16711.43,2021-12-06,568
25-34,2,31640,15727.56,2021-12-06,568
35-44,2,27113,15631.34,2021-12-06,568
45-54,2,26381,15225.86,2021-12-06,568
5-12,2,10949,10075.98,2021-12-06,568
55-64,2,24764,14524.3,2021-12-06,568
65-74,2,14113,13296.99,2021-12-06,568
75+,2,10714,13526.3,2021-12-06,568
0-4,3,3156,4715.62,2021-12-06,568
13-17,3,4205,7967.6,2021-12-06,568
18-24,3,16699,11566.37,2021-12-06,568
25-34,3,34678,13914.85,2021-12-06,568
35-44,3,21063,15113.66,2021-12-06,568
45-54,3,17239,15182,2021-12-06,568
5-12,3,6765,7077.07,2021-12-06,568
55-64,3,16342,15236.1,2021-12-06,568
65-74,3,10720,13479.08,2021-12-06,568
75+,3,10178,12745.2,2021-12-06,568
0-4,4,6618,6884.3,2021-12-06,568
13-17,4,10369,11282.09,2021-12-06,568
18-24,4,23606,15175.44,2021-12-06,568
25-34,4,49635,17501.31,2021-12-06,568
35-44,4,44469,18657.81,2021-12-06,568
45-54,4,42373,17975.43,2021-12-06,568
5-12,4,15025,10250.73,2021-12-06,568
55-64,4,39163,17578.37,2021-12-06,568
65-74,4,22533,15011.03,2021-12-06,568
75+,4,16824,14145.34,2021-12-06,568
0-4,5,2109,4144.78,2021-12-06,568
13-17,5,4435,7520.33,2021-12-06,568
18-24,5,8399,11465.22,2021-12-06,568
25-34,5,13519,9582.76,2021-12-06,568
35-44,5,11874,8995.25,2021-12-06,568
45-54,5,11797,8814.16,2021-12-06,568
5-12,5,5550,6819.65,2021-12-06,568
55-64,5,10593,8878.67,2021-12-06,568
65-74,5,5734,7179.65,2021-12-06,568
75+,5,4237,8026.18,2021-12-06,568
0-4,1,8702,4757.11,2021-12-07,569
13-17,1,12737,9087.36,2021-12-07,569
18-24,1,27640,13299.47,2021-12-07,569
25-34,1,58725,12493.59,2021-12-07,569
35-44,1,45654,12753.01,2021-12-07,569
45-54,1,37843,12812.24,2021-12-07,569
5-12,1,19500,7738.85,2021-12-07,569
55-64,1,35860,12550.09,2021-12-07,569
65-74,1,24814,11802.53,2021-12-07,569
75+,1,19198,12178.3,2021-12-07,569
0-4,2,4736,6315.12,2021-12-07,569
13-17,2,7357,11829.9,2021-12-07,569
18-24,2,16136,16733.09,2021-12-07,569
25-34,2,31689,15763.94,2021-12-07,569
35-44,2,27148,15665.42,2021-12-07,569
45-54,2,26405,15250.23,2021-12-07,569
5-12,2,10971,10110.51,2021-12-07,569
55-64,2,24786,14546.7,2021-12-07,569
65-74,2,14132,13316.02,2021-12-07,569
75+,2,10718,13544.07,2021-12-07,569
0-4,3,3165,4726.59,2021-12-07,569
13-17,3,4221,7987.14,2021-12-07,569
18-24,3,16725,11580.01,2021-12-07,569
25-34,3,34747,13936.4,2021-12-07,569
35-44,3,21096,15133.17,2021-12-07,569
45-54,3,17256,15195.81,2021-12-07,569
5-12,3,6781,7091.29,2021-12-07,569
55-64,3,16353,15249.64,2021-12-07,569
65-74,3,10730,13497.23,2021-12-07,569
75+,3,10183,12749.96,2021-12-07,569
0-4,4,6638,6902.26,2021-12-07,569
13-17,4,10392,11322.26,2021-12-07,569
18-24,4,23639,15201.99,2021-12-07,569
25-34,4,49716,17532.97,2021-12-07,569
35-44,4,44529,18694.05,2021-12-07,569
45-54,4,42434,17999.6,2021-12-07,569
5-12,4,15085,10282.41,2021-12-07,569
55-64,4,39213,17602.98,2021-12-07,569
65-74,4,22568,15035.86,2021-12-07,569
75+,4,16853,14151.29,2021-12-07,569
0-4,5,2117,4156.6,2021-12-07,569
13-17,5,4450,7548.95,2021-12-07,569
18-24,5,8413,11483.07,2021-12-07,569
25-34,5,13544,9601.83,2021-12-07,569
35-44,5,11904,9009.34,2021-12-07,569
45-54,5,11821,8822.85,2021-12-07,569
5-12,5,5585,6835.78,2021-12-07,569
55-64,5,10619,8884.65,2021-12-07,569
65-74,5,5747,7186.34,2021-12-07,569
75+,5,4246,8030.12,2021-12-07,569
0-4,1,8733,4774.06,2021-12-08,570
13-17,1,12773,9113.04,2021-12-08,570
18-24,1,27684,13320.64,2021-12-08,570
25-34,1,58850,12520.18,2021-12-08,570
35-44,1,45731,12774.52,2021-12-08,570
45-54,1,37901,12831.88,2021-12-08,570
5-12,1,19566,7765.04,2021-12-08,570
55-64,1,35909,12567.24,2021-12-08,570
65-74,1,24841,11815.38,2021-12-08,570
75+,1,19214,12188.45,2021-12-08,570
0-4,2,4744,6334.8,2021-12-08,570
13-17,2,7366,11858.44,2021-12-08,570
18-24,2,16151,16762.92,2021-12-08,570
