GROUP,boro,count,rate,date,day
45-54,3,5726,2927.66,2020-12-01,198
5-12,3,627,632.06,2020-12-01,198
55-64,3,6029,3275.58,2020-12-01,198
65-74,3,4442,2975,2020-12-01,198
75+,3,4914,3875.09,2020-12-01,198
0-4,4,718,523.72,2020-12-01,198
13-17,4,1727,1504.46,2020-12-01,198
18-24,4,5755,3342.47,2020-12-01,198
25-34,4,14592,4056.97,2020-12-01,198
35-44,4,14313,4674.47,2020-12-01,198
45-54,4,15462,5167.76,2020-12-01,198
5-12,4,1506,768.69,2020-12-01,198
55-64,4,15231,5069.09,2020-12-01,198
65-74,4,9033,4345.32,2020-12-01,198
75+,4,7928,4940.98,2020-12-01,198
0-4,5,240,877.39,2020-12-01,198
13-17,5,594,1988.88,2020-12-01,198
18-24,5,1951,4917.82,2020-12-01,198
25-34,5,3694,5707.75,2020-12-01,198
35-44,5,3394,5735.63,2020-12-01,198
45-54,5,3707,5776.66,2020-12-01,198
5-12,5,509,1112.45,2020-12-01,198
55-64,5,3614,5464.99,2020-12-01,198
65-74,5,1950,4179.26,2020-12-01,198
75+,5,1741,5333.62,2020-12-01,198
0-4,1,1025,560.34,2020-12-02,199
13-17,1,2443,1742.99,2020-12-02,199
18-24,1,6653,3201.21,2020-12-02,199
25-34,1,14712,3129.94,2020-12-02,199
35-44,1,12971,3623.33,2020-12-02,199
45-54,1,12716,4305.17,2020-12-02,199
5-12,1,2082,826.27,2020-12-02,199
55-64,1,13657,4779.6,2020-12-02,199
65-74,1,10009,4760.68,2020-12-02,199
75+,1,8439,5353.3,2020-12-02,199
0-4,2,718,716.57,2020-12-02,199
13-17,2,1338,1452.6,2020-12-02,199
18-24,2,4234,3038.53,2020-12-02,199
25-34,2,10553,4641.07,2020-12-02,199
35-44,2,9985,5565.96,2020-12-02,199
45-54,2,11056,6362.62,2020-12-02,199
5-12,2,1370,885.52,2020-12-02,199
55-64,2,10899,6705.63,2020-12-02,199
65-74,2,6587,6291.13,2020-12-02,199
75+,2,5676,6752.08,2020-12-02,199
0-4,3,353,463.6,2020-12-02,199
13-17,3,664,1187.52,2020-12-02,199
18-24,3,3046,2091.33,2020-12-02,199
25-34,3,8617,2381.18,2020-12-02,199
35-44,3,6090,2600.82,2020-12-02,199
45-54,3,5771,2950.67,2020-12-02,199
5-12,3,639,644.16,2020-12-02,199
55-64,3,6064,3294.6,2020-12-02,199
65-74,3,4461,2987.72,2020-12-02,199
75+,3,4927,3885.34,2020-12-02,199
0-4,4,730,532.48,2020-12-02,199
13-17,4,1749,1523.62,2020-12-02,199
18-24,4,5832,3387.19,2020-12-02,199
25-34,4,14699,4086.72,2020-12-02,199
35-44,4,14421,4709.74,2020-12-02,199
45-54,4,15568,5203.19,2020-12-02,199
5-12,4,1544,788.08,2020-12-02,199
55-64,4,15327,5101.04,2020-12-02,199
65-74,4,9079,4367.44,2020-12-02,199
75+,4,7947,4952.82,2020-12-02,199
0-4,5,247,902.98,2020-12-02,199
13-17,5,628,2102.73,2020-12-02,199
18-24,5,1986,5006.04,2020-12-02,199
25-34,5,3778,5837.54,2020-12-02,199
35-44,5,3474,5870.82,2020-12-02,199
45-54,5,3764,5865.49,2020-12-02,199
5-12,5,532,1162.72,2020-12-02,199
55-64,5,3673,5554.21,2020-12-02,199
65-74,5,1977,4237.12,2020-12-02,199
75+,5,1758,5385.7,2020-12-02,199
0-4,1,1046,571.82,2020-12-03,200
13-17,1,2487,1774.38,2020-12-03,200
18-24,1,6766,3255.58,2020-12-03,200
25-34,1,14874,3164.4,2020-12-03,200
35-44,1,13150,3673.33,2020-12-03,200
45-54,1,12833,4344.78,2020-12-03,200
5-12,1,2113,838.57,2020-12-03,200
55-64,1,13749,4811.8,2020-12-03,200
65-74,1,10077,4793.03,2020-12-03,200
75+,1,8484,5381.85,2020-12-03,200
0-4,2,732,730.55,2020-12-03,200
13-17,2,1355,1471.06,2020-12-03,200
18-24,2,4274,3067.24,2020-12-03,200
25-34,2,10640,4679.33,2020-12-03,200
35-44,2,10061,5608.33,2020-12-03,200
45-54,2,11125,6402.32,2020-12-03,200
5-12,2,1395,901.68,2020-12-03,200
55-64,2,10958,6741.93,2020-12-03,200
65-74,2,6614,6316.92,2020-12-03,200
75+,2,5692,6771.11,2020-12-03,200
0-4,3,357,468.85,2020-12-03,200
13-17,3,673,1203.61,2020-12-03,200
18-24,3,3097,2126.34,2020-12-03,200
25-34,3,8730,2412.41,2020-12-03,200
35-44,3,6155,2628.58,2020-12-03,200
45-54,3,5824,2977.76,2020-12-03,200
5-12,3,650,655.25,2020-12-03,200
55-64,3,6109,3319.04,2020-12-03,200
65-74,3,4490,3007.15,2020-12-03,200
75+,3,4950,3903.48,2020-12-03,200
0-4,4,742,541.23,2020-12-03,200
13-17,4,1776,1547.15,2020-12-03,200
18-24,4,5902,3427.84,2020-12-03,200
25-34,4,14851,4128.98,2020-12-03,200
35-44,4,14527,4744.36,2020-12-03,200
45-54,4,15665,5235.61,2020-12-03,200
5-12,4,1567,799.82,2020-12-03,200
55-64,4,15399,5125,2020-12-03,200
65-74,4,9130,4391.98,2020-12-03,200
75+,4,7964,4963.42,2020-12-03,200
0-4,5,253,924.91,2020-12-03,200
13-17,5,641,2146.25,2020-12-03,200
18-24,5,2006,5056.46,2020-12-03,200
25-34,5,3793,5860.72,2020-12-03,200
35-44,5,3507,5926.59,2020-12-03,200
45-54,5,3790,5906,2020-12-03,200
5-12,5,550,1202.06,2020-12-03,200
55-64,5,3695,5587.48,2020-12-03,200
65-74,5,1985,4254.27,2020-12-03,200
75+,5,1772,5428.59,2020-12-03,200
0-4,1,1069,584.39,2020-12-04,201
13-17,1,2550,1819.33,2020-12-04,201
18-24,1,6852,3296.96,2020-12-04,201
25-34,1,15051,3202.06,2020-12-04,201
35-44,1,13279,3709.36,2020-12-04,201
45-54,1,12943,4382.02,2020-12-04,201
5-12,1,2169,860.8,2020-12-04,201
55-64,1,13830,4840.15,2020-12-04,201
65-74,1,10118,4812.53,2020-12-04,201
75+,1,8517,5402.78,2020-12-04,201
0-4,2,751,749.51,2020-12-04,201
13-17,2,1387,1505.8,2020-12-04,201
18-24,2,4317,3098.1,2020-12-04,201
25-34,2,10740,4723.31,2020-12-04,201
35-44,2,10134,5649.02,2020-12-04,201
45-54,2,11200,6445.49,2020-12-04,201
5-12,2,1421,918.49,2020-12-04,201
55-64,2,11026,6783.77,2020-12-04,201
65-74,2,6652,6353.21,2020-12-04,201
75+,2,5715,6798.47,2020-12-04,201
0-4,3,371,487.23,2020-12-04,201
13-17,3,688,1230.44,2020-12-04,201
18-24,3,3122,2143.51,2020-12-04,201
25-34,3,8823,2438.11,2020-12-04,201
35-44,3,6219,2655.91,2020-12-04,201
45-54,3,5885,3008.95,2020-12-04,201
5-12,3,676,681.46,2020-12-04,201
55-64,3,6181,3358.16,2020-12-04,201
65-74,3,4521,3027.91,2020-12-04,201
75+,3,4969,3918.46,2020-12-04,201
0-4,4,759,553.63,2020-12-04,201
13-17,4,1799,1567.18,2020-12-04,201
18-24,4,5967,3465.6,2020-12-04,201
25-34,4,15003,4171.24,2020-12-04,201
35-44,4,14650,4784.53,2020-12-04,201
45-54,4,15755,5265.69,2020-12-04,201
5-12,4,1606,819.73,2020-12-04,201
55-64,4,15516,5163.94,2020-12-04,201
65-74,4,9184,4417.95,2020-12-04,201
75+,4,8001,4986.48,2020-12-04,201
0-4,5,265,968.78,2020-12-04,201
13-17,5,671,2246.7,2020-12-04,201
18-24,5,2054,5177.45,2020-12-04,201
25-34,5,3865,5971.97,2020-12-04,201
35-44,5,3567,6027.99,2020-12-04,201
45-54,5,3845,5991.71,2020-12-04,201
5-12,5,581,1269.81,2020-12-04,201
55-64,5,3741,5657.04,2020-12-04,201
65-74,5,2022,4333.57,2020-12-04,201
75+,5,1797,5505.18,2020-12-04,201
0-4,1,1092,596.96,2020-12-05,202
13-17,1,2578,1839.3,2020-12-05,202
18-24,1,6922,3330.64,2020-12-05,202
25-34,1,15187,3230.99,2020-12-05,202
35-44,1,13392,3740.93,2020-12-05,202
45-54,1,13034,4412.83,2020-12-05,202
5-12,1,2225,883.02,2020-12-05,202
55-64,1,13900,4864.65,2020-12-05,202
65-74,1,10174,4839.16,2020-12-05,202
75+,1,8558,5428.79,2020-12-05,202
0-4,2,758,756.49,2020-12-05,202
13-17,2,1399,1518.83,2020-12-05,202
18-24,2,4341,3115.32,2020-12-05,202
25-34,2,10824,4760.25,2020-12-05,202
35-44,2,10216,5694.73,2020-12-05,202
45-54,2,11265,6482.89,2020-12-05,202
5-12,2,1442,932.06,2020-12-05,202
55-64,2,11093,6824.99,2020-12-05,202
65-74,2,6689,6388.55,2020-12-05,202
75+,2,5733,6819.89,2020-12-05,202
0-4,3,383,502.99,2020-12-05,202
13-17,3,700,1251.9,2020-12-05,202
18-24,3,3174,2179.21,2020-12-05,202
25-34,3,8922,2465.46,2020-12-05,202
35-44,3,6281,2682.39,2020-12-05,202
45-54,3,5951,3042.7,2020-12-05,202
5-12,3,693,698.6,2020-12-05,202
55-64,3,6217,3377.72,2020-12-05,202
65-74,3,4546,3044.65,2020-12-05,202
75+,3,4985,3931.08,2020-12-05,202
0-4,4,772,563.11,2020-12-05,202
13-17,4,1830,1594.19,2020-12-05,202
18-24,4,6027,3500.44,2020-12-05,202
25-34,4,15149,4211.83,2020-12-05,202
35-44,4,14790,4830.26,2020-12-05,202
45-54,4,15855,5299.11,2020-12-05,202
5-12,4,1640,837.08,2020-12-05,202
55-64,4,15598,5191.24,2020-12-05,202
65-74,4,9223,4436.72,2020-12-05,202
75+,4,8031,5005.17,2020-12-05,202
0-4,5,272,994.37,2020-12-05,202
13-17,5,685,2293.58,2020-12-05,202
18-24,5,2095,5280.79,2020-12-05,202
25-34,5,3930,6072.41,2020-12-05,202
35-44,5,3625,6126,2020-12-05,202
45-54,5,3886,6055.6,2020-12-05,202
5-12,5,599,1309.15,2020-12-05,202
55-64,5,3790,5731.14,2020-12-05,202
65-74,5,2037,4365.72,2020-12-05,202
75+,5,1814,5557.26,2020-12-05,202
0-4,1,1114,608.99,2020-12-06,203
13-17,1,2608,1860.71,2020-12-06,203
18-24,1,6995,3365.77,2020-12-06,203
25-34,1,15321,3259.5,2020-12-06,203
35-44,1,13498,3770.54,2020-12-06,203
45-54,1,13122,4442.62,2020-12-06,203
5-12,1,2267,899.69,2020-12-06,203
55-64,1,13963,4886.7,2020-12-06,203
65-74,1,10210,4856.29,2020-12-06,203
75+,1,8596,5452.9,2020-12-06,203
0-4,2,769,767.47,2020-12-06,203
13-17,2,1419,1540.54,2020-12-06,203
18-24,2,4390,3150.49,2020-12-06,203
25-34,2,10896,4791.91,2020-12-06,203
35-44,2,10271,5725.39,2020-12-06,203
45-54,2,11330,6520.3,2020-12-06,203
5-12,2,1468,948.87,2020-12-06,203
55-64,2,11162,6867.44,2020-12-06,203
65-74,2,6729,6426.75,2020-12-06,203
75+,2,5759,6850.81,2020-12-06,203
0-4,3,392,514.81,2020-12-06,203
13-17,3,714,1276.94,2020-12-06,203
18-24,3,3212,2205.3,2020-12-06,203
25-34,3,9001,2487.3,2020-12-06,203
35-44,3,6333,2704.6,2020-12-06,203
45-54,3,5992,3063.66,2020-12-06,203
5-12,3,702,707.67,2020-12-06,203
55-64,3,6265,3403.8,2020-12-06,203
65-74,3,4585,3070.77,2020-12-06,203
75+,3,5022,3960.26,2020-12-06,203
0-4,4,790,576.24,2020-12-06,203
13-17,4,1858,1618.58,2020-12-06,203
18-24,4,6089,3536.45,2020-12-06,203
25-34,4,15279,4247.98,2020-12-06,203
35-44,4,14895,4864.55,2020-12-06,203
45-54,4,15957,5333.2,2020-12-06,203
5-12,4,1667,850.86,2020-12-06,203
55-64,4,15704,5226.51,2020-12-06,203
65-74,4,9270,4459.32,2020-12-06,203
75+,4,8056,5020.75,2020-12-06,203
0-4,5,282,1030.93,2020-12-06,203
13-17,5,716,2397.37,2020-12-06,203
18-24,5,2139,5391.7,2020-12-06,203
25-34,5,3987,6160.48,2020-12-06,203
35-44,5,3669,6200.36,2020-12-06,203
45-54,5,3923,6113.26,2020-12-06,203
5-12,5,616,1346.3,2020-12-06,203
55-64,5,3825,5784.06,2020-12-06,203
65-74,5,2065,4425.73,2020-12-06,203
75+,5,1832,5612.4,2020-12-06,203
0-4,1,1131,618.28,2020-12-07,204
13-17,1,2649,1889.96,2020-12-07,204
18-24,1,7062,3398.01,2020-12-07,204
25-34,1,15451,3287.16,2020-12-07,204
35-44,1,13583,3794.28,2020-12-07,204
45-54,1,13208,4471.74,2020-12-07,204
5-12,1,2311,917.15,2020-12-07,204
55-64,1,14035,4911.89,2020-12-07,204
65-74,1,10254,4877.21,2020-12-07,204
75+,1,8620,5468.12,2020-12-07,204
0-4,2,785,783.44,2020-12-07,204
13-17,2,1440,1563.34,2020-12-07,204
18-24,2,4424,3174.89,2020-12-07,204
25-34,2,10956,4818.3,2020-12-07,204
35-44,2,10333,5759.95,2020-12-07,204
45-54,2,11383,6550.8,2020-12-07,204
5-12,2,1494,965.67,2020-12-07,204
55-64,2,11208,6895.75,2020-12-07,204
65-74,2,6762,6458.27,2020-12-07,204
75+,2,5777,6872.23,2020-12-07,204
0-4,3,398,522.69,2020-12-07,204
13-17,3,725,1296.61,2020-12-07,204
18-24,3,3250,2231.39,2020-12-07,204
25-34,3,9117,2519.35,2020-12-07,204
35-44,3,6389,2728.51,2020-12-07,204
45-54,3,6047,3091.78,2020-12-07,204
5-12,3,721,726.82,2020-12-07,204
55-64,3,6306,3426.08,2020-12-07,204
65-74,3,4602,3082.16,2020-12-07,204
75+,3,5052,3983.91,2020-12-07,204
0-4,4,812,592.29,2020-12-07,204
13-17,4,1880,1637.74,2020-12-07,204
18-24,4,6155,3574.79,2020-12-07,204
25-34,4,15413,4285.23,2020-12-07,204
35-44,4,15010,4902.1,2020-12-07,204
45-54,4,16052,5364.96,2020-12-07,204
5-12,4,1708,871.79,2020-12-07,204
55-64,4,15790,5255.14,2020-12-07,204
65-74,4,9326,4486.26,2020-12-07,204
75+,4,8087,5040.07,2020-12-07,204
0-4,5,290,1060.17,2020-12-07,204
13-17,5,726,2430.86,2020-12-07,204
18-24,5,2168,5464.8,2020-12-07,204
25-34,5,4031,6228.46,2020-12-07,204
35-44,5,3709,6267.96,2020-12-07,204
45-54,5,3952,6158.45,2020-12-07,204
5-12,5,630,1376.9,2020-12-07,204
55-64,5,3865,5844.55,2020-12-07,204
65-74,5,2092,4483.59,2020-12-07,204
75+,5,1850,5667.54,2020-12-07,204
0-4,1,1155,631.4,2020-12-08,205
13-17,1,2689,1918.5,2020-12-08,205
18-24,1,7149,3439.87,2020-12-08,205
25-34,1,15597,3318.22,2020-12-08,205
35-44,1,13708,3829.2,2020-12-08,205
45-54,1,13298,4502.21,2020-12-08,205
5-12,1,2369,940.17,2020-12-08,205
55-64,1,14121,4941.99,2020-12-08,205
65-74,1,10300,4899.09,2020-12-08,205
75+,1,8658,5492.23,2020-12-08,205
0-4,2,798,796.42,2020-12-08,205
13-17,2,1465,1590.48,2020-12-08,205
18-24,2,4491,3222.97,2020-12-08,205
25-34,2,11060,4864.04,2020-12-08,205
35-44,2,10431,5814.58,2020-12-08,205
45-54,2,11473,6602.6,2020-12-08,205
5-12,2,1547,999.93,2020-12-08,205
55-64,2,11297,6950.5,2020-12-08,205
65-74,2,6808,6502.2,2020-12-08,205
75+,2,5798,6897.21,2020-12-08,205
0-4,3,401,526.63,2020-12-08,205
13-17,3,742,1327.01,2020-12-08,205
18-24,3,3288,2257.48,2020-12-08,205
25-34,3,9199,2542.01,2020-12-08,205
35-44,3,6451,2754.99,2020-12-08,205
45-54,3,6098,3117.86,2020-12-08,205
5-12,3,742,747.99,2020-12-08,205
55-64,3,6340,3444.55,2020-12-08,205
65-74,3,4626,3098.23,2020-12-08,205
75+,3,5063,3992.59,2020-12-08,205
0-4,4,823,600.31,2020-12-08,205
13-17,4,1915,1668.23,2020-12-08,205
18-24,4,6234,3620.67,2020-12-08,205
25-34,4,15541,4320.82,2020-12-08,205
35-44,4,15128,4940.64,2020-12-08,205
45-54,4,16154,5399.05,2020-12-08,205
5-12,4,1746,891.19,2020-12-08,205
55-64,4,15883,5286.09,2020-12-08,205
65-74,4,9365,4505.02,2020-12-08,205
75+,4,8110,5054.41,2020-12-08,205
0-4,5,296,1082.11,2020-12-08,205
13-17,5,746,2497.82,2020-12-08,205
18-24,5,2208,5565.63,2020-12-08,205
25-34,5,4092,6322.72,2020-12-08,205
35-44,5,3771,6372.73,2020-12-08,205
45-54,5,4004,6239.48,2020-12-08,205
5-12,5,659,1440.28,2020-12-08,205
55-64,5,3912,5915.62,2020-12-08,205
65-74,5,2122,4547.89,2020-12-08,205
75+,5,1866,5716.56,2020-12-08,205
0-4,1,1185,647.8,2020-12-09,206
13-17,1,2741,1955.6,2020-12-09,206
18-24,1,7219,3473.55,2020-12-09,206
25-34,1,15763,3353.54,2020-12-09,206
35-44,1,13812,3858.25,2020-12-09,206
45-54,1,13397,4535.73,2020-12-09,206
5-12,1,2425,962.4,2020-12-09,206
55-64,1,14216,4975.24,2020-12-09,206
65-74,1,10366,4930.49,2020-12-09,206
75+,1,8684,5508.72,2020-12-09,206
0-4,2,819,817.37,2020-12-09,206
13-17,2,1485,1612.19,2020-12-09,206
18-24,2,4536,3255.26,2020-12-09,206
25-34,2,11144,4900.98,2020-12-09,206
35-44,2,10500,5853.04,2020-12-09,206
45-54,2,11541,6641.73,2020-12-09,206
5-12,2,1570,1014.8,2020-12-09,206
55-64,2,11343,6978.8,2020-12-09,206
65-74,2,6833,6526.08,2020-12-09,206
75+,2,5827,6931.71,2020-12-09,206
0-4,3,414,543.71,2020-12-09,206
13-17,3,754,1348.47,2020-12-09,206
18-24,3,3325,2282.88,2020-12-09,206
25-34,3,9299,2569.64,2020-12-09,206
35-44,3,6488,2770.79,2020-12-09,206
45-54,3,6132,3135.24,2020-12-09,206
5-12,3,767,773.2,2020-12-09,206
55-64,3,6381,3466.82,2020-12-09,206
65-74,3,4649,3113.64,2020-12-09,206
75+,3,5085,4009.94,2020-12-09,206
0-4,4,835,609.07,2020-12-09,206
13-17,4,1946,1695.24,2020-12-09,206
18-24,4,6299,3658.42,2020-12-09,206
25-34,4,15684,4360.58,2020-12-09,206
35-44,4,15280,4990.28,2020-12-09,206
45-54,4,16266,5436.48,2020-12-09,206
5-12,4,1798,917.73,2020-12-09,206
55-64,4,15976,5317.04,2020-12-09,206
65-74,4,9428,4535.33,2020-12-09,206
75+,4,8120,5060.64,2020-12-09,206
0-4,5,308,1125.98,2020-12-09,206
13-17,5,758,2538,2020-12-09,206
18-24,5,2241,5648.81,2020-12-09,206
25-34,5,4133,6386.07,2020-12-09,206
35-44,5,3814,6445.4,2020-12-09,206
45-54,5,4056,6320.51,2020-12-09,206
5-12,5,679,1483.99,2020-12-09,206
55-64,5,3948,5970.06,2020-12-09,206
65-74,5,2150,4607.9,2020-12-09,206
75+,5,1876,5747.2,2020-12-09,206
0-4,1,1207,659.83,2020-12-10,207
13-17,1,2774,1979.14,2020-12-10,207
18-24,1,7295,3510.12,2020-12-10,207
25-34,1,15947,3392.68,2020-12-10,207
35-44,1,13929,3890.93,2020-12-10,207
45-54,1,13482,4564.51,2020-12-10,207
5-12,1,2484,985.81,2020-12-10,207
55-64,1,14315,5009.89,2020-12-10,207
65-74,1,10416,4954.27,2020-12-10,207
75+,1,8714,5527.75,2020-12-10,207
0-4,2,835,833.34,2020-12-10,207
13-17,2,1504,1632.82,2020-12-10,207
18-24,2,4571,3280.38,2020-12-10,207
25-34,2,11238,4942.32,2020-12-10,207
35-44,2,10579,5897.08,2020-12-10,207
45-54,2,11599,6675.11,2020-12-10,207
5-12,2,1598,1032.89,2020-12-10,207
55-64,2,11396,7011.41,2020-12-10,207
65-74,2,6864,6555.69,2020-12-10,207
75+,2,5849,6957.88,2020-12-10,207
0-4,3,420,551.59,2020-12-10,207
13-17,3,761,1360.99,2020-12-10,207
18-24,3,3361,2307.6,2020-12-10,207
25-34,3,9386,2593.68,2020-12-10,207
35-44,3,6541,2793.42,2020-12-10,207
45-54,3,6180,3159.78,2020-12-10,207
5-12,3,770,776.22,2020-12-10,207
55-64,3,6431,3493.99,2020-12-10,207
65-74,3,4672,3129.04,2020-12-10,207
75+,3,5107,4027.28,2020-12-10,207
0-4,4,846,617.09,2020-12-10,207
13-17,4,1983,1727.47,2020-12-10,207
18-24,4,6375,3702.56,2020-12-10,207
25-34,4,15852,4407.29,2020-12-10,207
35-44,4,15412,5033.39,2020-12-10,207
45-54,4,16366,5469.9,2020-12-10,207
5-12,4,1830,934.06,2020-12-10,207
55-64,4,16083,5352.65,2020-12-10,207
65-74,4,9500,4569.97,2020-12-10,207
75+,4,8157,5083.7,2020-12-10,207
0-4,5,314,1147.91,2020-12-10,207
13-17,5,776,2598.27,2020-12-10,207
18-24,5,2268,5716.87,2020-12-10,207
25-34,5,4187,6469.51,2020-12-10,207
35-44,5,3859,6521.45,2020-12-10,207
45-54,5,4091,6375.05,2020-12-10,207
5-12,5,698,1525.52,2020-12-10,207
55-64,5,3986,6027.52,2020-12-10,207
65-74,5,2166,4642.19,2020-12-10,207
75+,5,1904,5832.98,2020-12-10,207
0-4,1,1226,670.22,2020-12-11,208
13-17,1,2807,2002.69,2020-12-11,208
18-24,1,7356,3539.47,2020-12-11,208
25-34,1,16119,3429.28,2020-12-11,208
35-44,1,14040,3921.94,2020-12-11,208
45-54,1,13571,4594.64,2020-12-11,208
5-12,1,2551,1012.4,2020-12-11,208
55-64,1,14405,5041.38,2020-12-11,208
65-74,1,10475,4982.33,2020-12-11,208
75+,1,8751,5551.22,2020-12-11,208
0-4,2,848,846.32,2020-12-11,208
13-17,2,1530,1661.05,2020-12-11,208
18-24,2,4612,3309.8,2020-12-11,208
25-34,2,11321,4978.82,2020-12-11,208
35-44,2,10637,5929.41,2020-12-11,208
45-54,2,11661,6710.79,2020-12-11,208
5-12,2,1632,1054.87,2020-12-11,208
55-64,2,11457,7048.94,2020-12-11,208
65-74,2,6896,6586.25,2020-12-11,208
75+,2,5869,6981.67,2020-12-11,208
0-4,3,434,569.97,2020-12-11,208
13-17,3,775,1386.03,2020-12-11,208
18-24,3,3405,2337.81,2020-12-11,208
25-34,3,9503,2626.02,2020-12-11,208
35-44,3,6602,2819.48,2020-12-11,208
45-54,3,6240,3190.46,2020-12-11,208
5-12,3,791,797.39,2020-12-11,208
55-64,3,6455,3507.03,2020-12-11,208
65-74,3,4703,3149.8,2020-12-11,208
75+,3,5132,4047,2020-12-11,208
0-4,4,868,633.14,2020-12-11,208
13-17,4,2010,1750.99,2020-12-11,208
18-24,4,6450,3746.12,2020-12-11,208
25-34,4,15986,4444.54,2020-12-11,208
35-44,4,15518,5068.01,2020-12-11,208
45-54,4,16492,5512.01,2020-12-11,208
5-12,4,1881,960.09,2020-12-11,208
55-64,4,16195,5389.93,2020-12-11,208
65-74,4,9555,4596.42,2020-12-11,208
75+,4,8196,5108.01,2020-12-11,208
0-4,5,321,1173.5,2020-12-11,208
13-17,5,792,2651.84,2020-12-11,208
18-24,5,2300,5797.53,2020-12-11,208
25-34,5,4236,6545.22,2020-12-11,208
35-44,5,3901,6592.42,2020-12-11,208
45-54,5,4140,6451.41,2020-12-11,208
5-12,5,711,1553.93,2020-12-11,208
55-64,5,4033,6098.59,2020-12-11,208
65-74,5,2198,4710.77,2020-12-11,208
75+,5,1932,5918.75,2020-12-11,208
0-4,1,1260,688.8,2020-12-12,209
13-17,1,2859,2039.79,2020-12-12,209
18-24,1,7467,3592.88,2020-12-12,209
25-34,1,16339,3476.08,2020-12-12,209
35-44,1,14217,3971.38,2020-12-12,209
45-54,1,13697,4637.3,2020-12-12,209
5-12,1,2608,1035.02,2020-12-12,209
55-64,1,14525,5083.38,2020-12-12,209
65-74,1,10564,5024.66,2020-12-12,209
75+,1,8803,5584.21,2020-12-12,209
0-4,2,864,862.28,2020-12-12,209
13-17,2,1545,1677.33,2020-12-12,209
18-24,2,4657,3342.1,2020-12-12,209
25-34,2,11412,5018.84,2020-12-12,209
35-44,2,10700,5964.53,2020-12-12,209
45-54,2,11713,6740.71,2020-12-12,209
5-12,2,1661,1073.62,2020-12-12,209
55-64,2,11524,7090.17,2020-12-12,209
65-74,2,6929,6617.77,2020-12-12,209
75+,2,5899,7017.36,2020-12-12,209
0-4,3,446,585.73,2020-12-12,209
13-17,3,791,1414.65,2020-12-12,209
18-24,3,3466,2379.69,2020-12-12,209
25-34,3,9619,2658.07,2020-12-12,209
35-44,3,6686,2855.35,2020-12-12,209
45-54,3,6302,3222.16,2020-12-12,209
5-12,3,820,826.62,2020-12-12,209
55-64,3,6524,3544.52,2020-12-12,209
65-74,3,4750,3181.28,2020-12-12,209
75+,3,5152,4062.77,2020-12-12,209
0-4,4,883,644.08,2020-12-12,209
13-17,4,2050,1785.84,2020-12-12,209
18-24,4,6528,3791.42,2020-12-12,209
25-34,4,16162,4493.48,2020-12-12,209
35-44,4,15676,5119.61,2020-12-12,209
45-54,4,16641,5561.81,2020-12-12,209
5-12,4,1944,992.25,2020-12-12,209
55-64,4,16321,5431.86,2020-12-12,209
65-74,4,9634,4634.43,2020-12-12,209
75+,4,8225,5126.08,2020-12-12,209
0-4,5,333,1217.37,2020-12-12,209
13-17,5,803,2688.68,2020-12-12,209
18-24,5,2328,5868.11,2020-12-12,209
25-34,5,4289,6627.11,2020-12-12,209
35-44,5,3934,6648.19,2020-12-12,209
45-54,5,4186,6523.09,2020-12-12,209
5-12,5,733,1602.01,2020-12-12,209
55-64,5,4064,6145.47,2020-12-12,209
65-74,5,2214,4745.07,2020-12-12,209
75+,5,1942,5949.39,2020-12-12,209
0-4,1,1286,703.02,2020-12-13,210
13-17,1,2886,2059.05,2020-12-13,210
18-24,1,7523,3619.82,2020-12-13,210
25-34,1,16471,3504.16,2020-12-13,210
35-44,1,14342,4006.3,2020-12-13,210
45-54,1,13784,4666.75,2020-12-13,210
5-12,1,2650,1051.69,2020-12-13,210
55-64,1,14615,5114.88,2020-12-13,210
65-74,1,10632,5057.01,2020-12-13,210
75+,1,8837,5605.78,2020-12-13,210
0-4,2,874,872.26,2020-12-13,210
13-17,2,1558,1691.45,2020-12-13,210
18-24,2,4701,3373.68,2020-12-13,210
25-34,2,11511,5062.38,2020-12-13,210
35-44,2,10775,6006.33,2020-12-13,210
45-54,2,11781,6779.85,2020-12-13,210
5-12,2,1701,1099.47,2020-12-13,210
55-64,2,11586,7128.31,2020-12-13,210
65-74,2,6972,6658.83,2020-12-13,210
75+,2,5928,7051.85,2020-12-13,210
0-4,3,456,598.87,2020-12-13,210
13-17,3,807,1443.26,2020-12-13,210
18-24,3,3513,2411.96,2020-12-13,210
25-34,3,9714,2684.32,2020-12-13,210
35-44,3,6745,2880.55,2020-12-13,210
45-54,3,6349,3246.19,2020-12-13,210
5-12,3,837,843.76,2020-12-13,210
55-64,3,6564,3566.25,2020-12-13,210
65-74,3,4782,3202.71,2020-12-13,210
75+,3,5175,4080.91,2020-12-13,210
0-4,4,902,657.94,2020-12-13,210
13-17,4,2079,1811.1,2020-12-13,210
18-24,4,6599,3832.66,2020-12-13,210
25-34,4,16313,4535.46,2020-12-13,210
35-44,4,15816,5165.34,2020-12-13,210
45-54,4,16769,5604.59,2020-12-13,210
5-12,4,1986,1013.69,2020-12-13,210
55-64,4,16423,5465.81,2020-12-13,210
65-74,4,9706,4669.06,2020-12-13,210
75+,4,8266,5151.63,2020-12-13,210
0-4,5,347,1268.55,2020-12-13,210
13-17,5,821,2748.94,2020-12-13,210
18-24,5,2364,5958.85,2020-12-13,210
25-34,5,4324,6681.19,2020-12-13,210
